TIMESTAMP,RECORD,BattV_Avg,RH,Temp_C_Avg,Temp_C,PAR_Den_Avg,PAR_Tot_Tot,WS_ms_Avg,Rain_mm_Tot
"Tuesday, June 15, 2021",92603,12.83,100,18.61,18.62,22.51,20.25569,0.031,0.254
"Tuesday, June 15, 2021",92604,12.82,100,18.47,18.45,21.46,19.31462,0,0.254
"Tuesday, June 15, 2021",92605,12.82,100,18.35,18.36,21.16,19.0461,0,0.254
"Tuesday, June 15, 2021",92606,12.81,100,18.24,18.22,18.48,16.62784,0,0
"Tuesday, June 15, 2021",92607,12.81,100,18.03,17.93,17.54,15.78813,0.195,0
"Tuesday, June 15, 2021",92608,12.8,100,17.74,17.71,17.88,16.09005,0.578,0
"Tuesday, June 15, 2021",92609,12.8,100,17.57,17.55,18.25,16.4259,0,0
"Tuesday, June 15, 2021",92610,12.79,100,17.51,17.51,18.33,16.49339,0,0
"Tuesday, June 15, 2021",92611,12.79,100,17.47,17.45,18.29,16.45986,0.066,0
"Tuesday, June 15, 2021",92612,12.78,100,17.43,17.4,19.93,17.93821,0,0
"Tuesday, June 15, 2021",92613,12.78,100,17.44,17.43,18.81,16.931,0.098,0
"Tuesday, June 15, 2021",92614,12.77,100,17.4,17.35,18.85,16.96479,0,0.254
"Tuesday, June 15, 2021",92615,12.76,100,17.32,17.3,20.46,18.40952,0,0
"Tuesday, June 15, 2021",92616,12.76,100,17.23,17.19,25.72,23.14581,0.24,0
"Tuesday, June 15, 2021",92617,12.76,100,17.22,17.22,34.3,30.87317,0.446,0
"Tuesday, June 15, 2021",92618,12.75,100,17.24,17.23,64.8,58.31733,0.727,0
"Tuesday, June 15, 2021",92619,12.77,100,17.26,17.26,83.3,75.01467,0.317,0
"Tuesday, June 15, 2021",92620,12.79,100,17.22,17.17,138.4,124.6003,0.48,0
"Tuesday, June 15, 2021",92621,12.89,100,17.08,17.12,NAN,NAN,0.342,0
"Tuesday, June 15, 2021",92622,13.37,100,17.56,17.89,NAN,NAN,0.267,0
"Tuesday, June 15, 2021",92623,13.48,99.6,18.14,18.81,NAN,NAN,0.093,0
"Tuesday, June 15, 2021",92624,13.47,95.2,19.28,20.01,NAN,NAN,0,0
"Tuesday, June 15, 2021",92625,13.46,92.3,20.37,21.14,NAN,NAN,0.827,0
"Tuesday, June 15, 2021",92626,13.45,88.9,21.44,22.31,NAN,NAN,0.918,0
"Tuesday, June 15, 2021",92627,13.43,87.3,22.48,23.28,1017,915.2932,1.008,0
"Tuesday, June 15, 2021",92628,13.42,84.7,23.38,24.4,977,879.486,0.622,0
"Tuesday, June 15, 2021",92629,13.41,79.12,24.72,25.89,3058,2752.646,0,0
"Tuesday, June 15, 2021",92630,13.39,78.71,25.92,26.98,2188,1968.763,0.094,0
"Tuesday, June 15, 2021",92631,13.37,76.15,26.98,28.06,1237,1113.248,0.478,0
"Tuesday, June 15, 2021",92632,13.36,77.86,27.96,28.84,875,787.9389,0.56,0
"Tuesday, June 15, 2021",92633,13.34,76.08,28.51,29.38,944,849.3469,0.677,0
"Tuesday, June 15, 2021",92634,13.33,71.94,28.99,29.84,898,807.9992,0.967,0
"Tuesday, June 15, 2021",92635,13.32,73.05,29.39,30.29,1017,914.9076,0.842,0
"Tuesday, June 15, 2021",92636,13.31,74.4,29.34,29.79,1097,987.5361,0.916,0
"Tuesday, June 15, 2021",92637,13.31,72.24,29.59,30.47,886,797.5338,1.105,0
"Tuesday, June 15, 2021",92638,13.3,67.87,30.09,30.89,902,811.3912,1.181,0
"Tuesday, June 15, 2021",92639,13.29,69.43,30.51,31.49,940,846.2416,0.724,0
"Tuesday, June 15, 2021",92640,13.28,69.13,30.98,31.73,1056,950.0721,0.112,0
"Tuesday, June 15, 2021",92641,13.28,64.02,31.12,31.61,944,849.1754,0.031,0
"Tuesday, June 15, 2021",92642,13.27,62.88,30.63,30.61,1025,922.2794,0.032,0
"Tuesday, June 15, 2021",92643,13.27,62.08,29.83,30.57,1004,903.3517,0,0
"Tuesday, June 15, 2021",92644,13.27,59.25,30.39,30.9,1131,1017.958,0.031,0
"Tuesday, June 15, 2021",92645,13.27,59.56,30.24,30.65,2555,2299.476,0.035,0
"Tuesday, June 15, 2021",92646,13.26,54.85,30.37,31.02,2574,2316.158,0.031,0
"Tuesday, June 15, 2021",92647,13.26,54.8,30.09,30.59,1930,1737.299,0,0
"Tuesday, June 15, 2021",92648,13.26,56.45,30.15,30.9,1781,1602.544,0.13,0
"Tuesday, June 15, 2021",92649,13.26,53.55,30.77,31.1,1129,1015.778,0.078,0
"Tuesday, June 15, 2021",92650,13.26,55.87,30.22,30.34,1052,946.571,0.101,0
"Tuesday, June 15, 2021",92651,13.26,53.56,29.6,29.84,862,775.4689,0.187,0
"Tuesday, June 15, 2021",92652,13.26,52.12,29.57,29.99,1056,950.6589,0.712,0
"Tuesday, June 15, 2021",92653,13.26,47.71,29.86,30.37,1092,983.1804,0.115,0
"Tuesday, June 15, 2021",92654,13.26,48.82,30.14,30.49,1143,1028.876,0.283,0
"Tuesday, June 15, 2021",92655,13.26,52.51,29.96,29.98,1042,937.3975,0.11,0
"Tuesday, June 15, 2021",92656,13.26,53.5,29.69,30.47,1175,1057.35,0.136,0
"Tuesday, June 15, 2021",92657,13.26,52.71,30.45,31.16,1204,1083.542,0,0
"Tuesday, June 15, 2021",92658,13.26,50.87,30.84,31.22,996,896.6774,0.078,0
"Tuesday, June 15, 2021",92659,13.26,48.88,30.41,30.52,839,755.3447,0.422,0
"Tuesday, June 15, 2021",92660,13.26,47.31,30.36,30.74,890,801.0511,0.584,0
"Tuesday, June 15, 2021",92661,13.26,46.92,30.57,30.97,898,808.185,0.032,0
"Tuesday, June 15, 2021",92662,13.25,47.9,30.67,30.91,905,814.0633,0.233,0
"Tuesday, June 15, 2021",92663,13.25,47.53,30.63,30.85,818,736.5972,0.116,0
"Tuesday, June 15, 2021",92664,13.25,49.02,30.56,30.52,747.2,672.4953,0.386,0
"Tuesday, June 15, 2021",92665,13.26,50.67,29.55,29.25,707.5,636.7376,0.092,0
"Tuesday, June 15, 2021",92666,13.27,52.01,28.31,27.98,639.2,575.289,0.16,0
"Tuesday, June 15, 2021",92667,13.28,52.01,27.57,27.53,623.8,561.4407,0.364,0
"Tuesday, June 15, 2021",92668,13.28,53.82,27.16,26.97,584.5,526.0511,0.134,0
"Tuesday, June 15, 2021",92669,13.29,56.34,26.38,26.22,450.7,405.6062,0.21,0
"Tuesday, June 15, 2021",92670,13.3,56.77,25.89,25.59,396.7,357.014,0.041,0
"Tuesday, June 15, 2021",92671,13.3,58.3,25.56,25.66,374.3,336.8558,0,0
"Tuesday, June 15, 2021",92672,13.3,55.81,25.94,26,373.7,336.3032,0,0
"Tuesday, June 15, 2021",92673,13.3,59.02,25.58,25,270.5,243.4669,0,0
"Tuesday, June 15, 2021",92674,13.29,60.41,24.56,24.18,204.6,184.1358,0.477,0
"Tuesday, June 15, 2021",92675,13.14,61.52,23.73,23.39,131.3,118.1904,0.391,0
"Tuesday, June 15, 2021",92676,13.07,59.38,22.94,22.82,73.91,66.51896,0.418,0
"Tuesday, June 15, 2021",92677,13.03,59.03,22.46,22.3,38.13,34.31908,0.367,0
"Tuesday, June 15, 2021",92678,12.99,59.05,21.97,21.83,23.66,21.29093,0.301,0
"Tuesday, June 15, 2021",92679,12.96,61.71,21.47,21.27,21.72,19.54578,0.037,0
"Tuesday, June 15, 2021",92680,12.95,62.94,20.95,20.78,21.68,19.51269,0,0
"Tuesday, June 15, 2021",92681,12.95,63.78,20.58,20.48,21.94,19.74777,0.096,0
"Tuesday, June 15, 2021",92682,12.94,64.21,20.39,20.22,22.2,19.98285,0,0
"Tuesday, June 15, 2021",92683,12.93,66.34,20.05,19.83,22.24,20.01771,0,0
"Tuesday, June 15, 2021",92684,12.92,64.12,19.77,19.75,21.27,19.1449,0,0
"Tuesday, June 15, 2021",92685,12.91,64.26,19.75,19.7,21.12,19.01088,0.094,0
"Tuesday, June 15, 2021",92686,12.91,64.14,19.77,19.7,21.09,18.97731,0.238,0
"Tuesday, June 15, 2021",92687,12.9,63.2,19.79,19.86,21.01,18.91008,0.034,0
"Tuesday, June 15, 2021",92688,12.89,64.71,19.95,19.87,20.49,18.43991,0.113,0
"Tuesday, June 15, 2021",92689,12.89,65.02,19.72,19.65,20.56,18.50655,0.031,0
"Wednesday, June 16, 2021",92690,12.88,65.7,19.59,19.57,20.38,18.33891,0.031,0
"Wednesday, June 16, 2021",92691,12.88,64.04,19.37,19.27,20.45,18.40634,0.031,0
"Wednesday, June 16, 2021",92692,12.87,63.98,19.14,19.06,20.34,18.30543,0.031,0
"Wednesday, June 16, 2021",92693,12.87,65.15,18.93,18.82,18.66,16.7939,0,0
"Wednesday, June 16, 2021",92694,12.87,67.64,18.66,18.5,20.15,18.13792,0,0
"Wednesday, June 16, 2021",92695,12.86,68.32,18.3,18.2,20.15,18.13849,0,0
"Wednesday, June 16, 2021",92696,12.86,69.63,18.04,17.95,43.74,39.36665,0.031,0
"Wednesday, June 16, 2021",92697,12.85,69.9,17.8,17.68,44.23,39.80448,0,0
"Wednesday, June 16, 2021",92698,12.85,69.75,17.54,17.44,44.9,40.40964,0,0
"Wednesday, June 16, 2021",92699,12.84,69.83,17.34,17.28,44.27,39.83876,0,0
"Wednesday, June 16, 2021",92700,12.84,70.34,17.06,16.95,41.92,37.72406,0,0
"Wednesday, June 16, 2021",92701,12.83,71.83,16.81,16.72,41.43,37.2868,0,0
"Wednesday, June 16, 2021",92702,12.83,73.05,16.54,16.46,42.4,38.16098,0,0
"Wednesday, June 16, 2021",92703,12.82,76.02,16.22,16.06,42.25,38.02822,0,0
"Wednesday, June 16, 2021",92704,12.82,77.66,15.84,15.79,43.37,39.03655,0,0
"Wednesday, June 16, 2021",92705,12.81,78.29,15.62,15.62,42.11,37.8957,0,0
"Wednesday, June 16, 2021",92706,12.81,78.07,15.61,15.62,42.67,38.40005,0,0
"Wednesday, June 16, 2021",92707,12.8,75.93,15.59,15.61,43.75,39.37683,0,0
"Wednesday, June 16, 2021",92708,12.79,77.55,15.6,15.49,43.9,39.51334,0,0
"Wednesday, June 16, 2021",92709,12.78,78.09,15.42,15.28,43.61,39.2453,0,0
"Wednesday, June 16, 2021",92710,12.78,77.34,15.13,15.08,47.53,42.77407,0,0
"Wednesday, June 16, 2021",92711,12.77,77.07,15.01,14.96,53.91,48.52065,0,0
"Wednesday, June 16, 2021",92712,12.77,76.94,14.97,14.92,65.15,58.63883,0,0
"Wednesday, June 16, 2021",92713,12.76,77.99,14.9,14.85,114.3,102.8959,0,0
"Wednesday, June 16, 2021",92714,12.76,78.26,14.82,14.74,205.1,184.589,0,0
"Wednesday, June 16, 2021",92715,12.85,78,14.73,14.71,642.9,578.5997,0,0
"Wednesday, June 16, 2021",92716,13.17,75.51,14.89,15.06,1214,1092.378,0,0
"Wednesday, June 16, 2021",92717,13.48,72.46,15.55,16.12,NAN,NAN,0,0
"Wednesday, June 16, 2021",92718,13.51,70.62,16.91,17.56,NAN,NAN,0,0
"Wednesday, June 16, 2021",92719,13.5,68.88,17.87,18.87,NAN,NAN,0,0
"Wednesday, June 16, 2021",92720,13.49,67.28,19.36,20.22,NAN,NAN,0.554,0
"Wednesday, June 16, 2021",92721,13.47,67.16,20.53,21.4,NAN,NAN,0.677,0
"Wednesday, June 16, 2021",92722,13.46,65.92,21.6,22.49,NAN,NAN,0,0
"Wednesday, June 16, 2021",92723,13.45,61.7,22.54,23.31,829,745.7167,0,0
"Wednesday, June 16, 2021",92724,13.43,60.9,23.23,24.06,825,742.821,0,0
"Wednesday, June 16, 2021",92725,13.42,59.1,23.93,24.75,3074,2767.018,0.413,0
"Wednesday, June 16, 2021",92726,13.41,58.46,24.61,25.46,2284,2055.655,0.149,0
"Wednesday, June 16, 2021",92727,13.4,55.66,25.38,26.31,1275,1147.66,0.167,0
"Wednesday, June 16, 2021",92728,13.38,57.19,26.11,26.97,889,800.0175,0.422,0
"Wednesday, June 16, 2021",92729,13.37,55.84,26.79,27.65,880,792.06,0.032,0
"Wednesday, June 16, 2021",92730,13.36,55,27.31,28,881,792.9656,0,0
"Wednesday, June 16, 2021",92731,13.35,54.51,27.79,28.62,886,797.1848,0,0
"Wednesday, June 16, 2021",92732,13.33,48.96,28.43,29.32,873,785.7887,0,0
"Wednesday, June 16, 2021",92733,13.32,47.57,28.99,29.81,849,763.8434,0,0
"Wednesday, June 16, 2021",92734,13.31,48.67,29.35,30.17,827,744.5223,0.088,0
"Wednesday, June 16, 2021",92735,13.31,49.99,29.64,30.25,825,742.5167,0,0
"Wednesday, June 16, 2021",92736,13.3,46.95,29.96,30.83,832,749.1398,0,0
"Wednesday, June 16, 2021",92737,13.29,49.75,30.16,30.72,854,768.4337,0,0
"Wednesday, June 16, 2021",92738,13.28,49.32,30.49,31.02,920,828.3355,0,0
"Wednesday, June 16, 2021",92739,13.28,47.12,30.77,31.16,1209,1087.905,0,0
"Wednesday, June 16, 2021",92740,13.27,49.81,30.59,30.84,1369,1232.161,0.064,0
"Wednesday, June 16, 2021",92741,13.27,47.28,30.55,30.99,2879,2591.253,0,0
"Wednesday, June 16, 2021",92742,13.27,52.13,30.01,30.02,2439,2195.066,0.031,0
"Wednesday, June 16, 2021",92743,13.27,50.11,29.77,29.78,1943,1748.954,0,0
"Wednesday, June 16, 2021",92744,13.27,44.76,29.75,29.91,1614,1452.518,0,0
"Wednesday, June 16, 2021",92745,13.27,48.59,29.07,28.82,1097,987.1734,0.322,0
"Wednesday, June 16, 2021",92746,13.28,43.71,28.62,29.22,1300,1170.029,0.031,0
"Wednesday, June 16, 2021",92747,13.27,45.21,29.08,29.53,1279,1151.406,0.15,0
"Wednesday, June 16, 2021",92748,13.27,44.56,28.89,28.72,872,784.3913,0.366,0
"Wednesday, June 16, 2021",92749,13.28,43.92,28,28.21,1004,903.9226,0.031,0
"Wednesday, June 16, 2021",92750,13.28,40.16,28.27,28.79,1012,910.3965,0.095,0
"Wednesday, June 16, 2021",92751,13.28,39.29,28.69,29.32,999,899.0919,0.031,0
"Wednesday, June 16, 2021",92752,13.28,38.97,29.07,29.57,1023,920.7241,0.356,0
"Wednesday, June 16, 2021",92753,13.28,39.09,29.49,30.11,930,836.7117,0.032,0
"Wednesday, June 16, 2021",92754,13.27,35.17,29.68,30.01,890,800.8293,0,0
"Wednesday, June 16, 2021",92755,13.28,33.12,29.81,30.19,863,776.4404,0.277,0
"Wednesday, June 16, 2021",92756,13.27,30.55,30.09,30.4,880,791.6575,0.032,0
"Wednesday, June 16, 2021",92757,13.27,30.36,29.97,30.25,880,791.8229,0,0
"Wednesday, June 16, 2021",92758,13.27,29.25,29.77,29.94,823,740.3348,0,0
"Wednesday, June 16, 2021",92759,13.27,29.68,29.73,30.05,759.5,683.525,0,0
"Wednesday, June 16, 2021",92760,13.27,30.16,29.67,29.85,709,638.0759,0,0
"Wednesday, June 16, 2021",92761,13.28,32.22,28.65,28.15,589.4,530.444,0,0
"Wednesday, June 16, 2021",92762,13.29,33.21,27.02,26.53,462.3,416.0484,0,0
"Wednesday, June 16, 2021",92763,13.3,35.63,25.93,25.69,428.3,385.4553,0.031,0
"Wednesday, June 16, 2021",92764,13.31,33.55,25.06,24.87,410.8,369.704,0,0
"Wednesday, June 16, 2021",92765,13.32,33.55,24.5,24.38,381.9,343.669,0,0
"Wednesday, June 16, 2021",92766,13.33,34.44,24.15,23.84,370,332.9897,0,0
"Wednesday, June 16, 2021",92767,13.33,36.09,23.79,23.87,330.9,297.8445,0,0
"Wednesday, June 16, 2021",92768,13.33,35.12,24.44,24.73,367.5,330.7641,0.191,0
"Wednesday, June 16, 2021",92769,13.33,35.79,24.28,23.66,290.4,261.3552,0,0
"Wednesday, June 16, 2021",92770,13.33,37.78,23.29,22.87,222.9,200.64,0.032,0
"Wednesday, June 16, 2021",92771,13.17,37.77,22.32,21.96,134.5,121.0614,0,0
"Wednesday, June 16, 2021",92772,13.08,38.79,21.45,21.23,81.4,73.27837,0,0
"Wednesday, June 16, 2021",92773,13.03,40.07,20.76,20.54,50.04,45.0361,0,0
"Wednesday, June 16, 2021",92774,12.99,39.88,20.15,19.91,36.91,33.21524,0,0
"Wednesday, June 16, 2021",92775,12.97,43.24,19.59,19.31,34.67,31.20156,0,0
"Wednesday, June 16, 2021",92776,12.95,44.48,18.91,18.68,33.48,30.12767,0,0
"Wednesday, June 16, 2021",92777,12.94,47.44,18.31,18.11,32.65,29.38883,0,0
"Wednesday, June 16, 2021",92778,12.94,48.15,17.75,17.59,32.17,28.95382,0,0
"Wednesday, June 16, 2021",92779,12.92,49.84,17.28,17.09,31.54,28.38374,0,0
"Wednesday, June 16, 2021",92780,12.91,53.18,16.74,16.59,30.57,27.51133,0,0
"Wednesday, June 16, 2021",92781,12.91,48.06,16.47,16.45,30.83,27.74782,0,0
"Wednesday, June 16, 2021",92782,12.9,52.01,16.42,16.31,32.1,28.8918,0,0
"Wednesday, June 16, 2021",92783,12.89,53.3,16.21,16.1,32.14,28.92691,0,0
"Wednesday, June 16, 2021",92784,12.88,52.74,15.98,15.89,31.88,28.69193,0,0
"Wednesday, June 16, 2021",92785,12.88,56.08,15.85,15.71,32.14,28.92851,0,0
"Thursday, June 17, 2021",92786,12.87,57.88,15.51,15.41,31.32,28.18874,0,0
"Thursday, June 17, 2021",92787,12.87,57.7,15.38,15.31,31.17,28.05501,0,0
"Thursday, June 17, 2021",92788,12.86,51.28,15.37,15.34,31.32,28.19123,0,0
"Thursday, June 17, 2021",92789,12.85,51.2,15.52,15.57,31.77,28.59558,0,0
"Thursday, June 17, 2021",92790,12.85,49.33,15.73,15.76,32.22,28.99893,0,0
"Thursday, June 17, 2021",92791,12.85,45.85,15.97,16.16,32.18,28.96324,0,0
"Thursday, June 17, 2021",92792,12.84,47.59,16.31,16.46,32.29,29.0631,0,0
"Thursday, June 17, 2021",92793,12.84,46.04,16.42,16.42,31.88,28.69133,0,0
"Thursday, June 17, 2021",92794,12.84,49.08,16.44,16.4,31.24,28.11859,0,0
"Thursday, June 17, 2021",92795,12.83,48.11,16.33,16.29,30.68,27.61452,0,0
"Thursday, June 17, 2021",92796,12.83,48.77,16.29,16.22,30.27,27.24527,0,0
"Thursday, June 17, 2021",92797,12.82,48.58,16.05,15.95,29.49,26.53976,0,0
"Thursday, June 17, 2021",92798,12.82,48.11,15.83,15.68,28.97,26.06931,0,0
"Thursday, June 17, 2021",92799,12.81,48.26,15.35,15.11,28.74,25.86867,0,0
"Thursday, June 17, 2021",92800,12.81,47.96,14.87,14.72,27.89,25.09705,0,0
"Thursday, June 17, 2021",92801,12.8,52.36,14.56,14.36,27.48,24.72994,0,0
"Thursday, June 17, 2021",92802,12.79,53.88,14.06,13.86,30.43,27.38744,0,0
"Thursday, June 17, 2021",92803,12.78,54.65,13.74,13.61,28.34,25.50594,0,0
"Thursday, June 17, 2021",92804,12.78,56.7,13.48,13.38,25.62,23.05446,0,0
"Thursday, June 17, 2021",92805,12.77,59.15,13.18,13.05,25.24,22.71878,0,0
"Thursday, June 17, 2021",92806,12.76,62.78,12.79,12.56,24.53,22.08127,0,0
"Thursday, June 17, 2021",92807,12.75,62.57,12.35,12.15,27.93,25.13984,0,0
"Thursday, June 17, 2021",92808,12.74,61.33,12.11,12.05,42.61,38.34921,0,0
"Thursday, June 17, 2021",92809,12.74,61.04,12.05,11.99,87.8,78.98373,0,0
"Thursday, June 17, 2021",92810,12.73,63.88,11.96,11.89,177.2,159.5129,0,0
"Thursday, June 17, 2021",92811,12.82,64.83,11.87,11.84,638,574.1625,0,0
"Thursday, June 17, 2021",92812,13.14,62.39,11.99,12.12,1041,936.7379,0,0
"Thursday, June 17, 2021",92813,13.51,57.9,12.52,13.09,NAN,NAN,0,0
"Thursday, June 17, 2021",92814,13.58,56.31,13.98,14.71,NAN,NAN,0,0
"Thursday, June 17, 2021",92815,13.57,53.14,15.02,16.14,NAN,NAN,0,0
"Thursday, June 17, 2021",92816,13.55,52.05,16.8,17.96,NAN,NAN,0,0
"Thursday, June 17, 2021",92817,13.53,48.16,18.33,19.29,NAN,NAN,0,0
"Thursday, June 17, 2021",92818,13.51,48.07,19.66,20.77,NAN,NAN,0,0
"Thursday, June 17, 2021",92819,13.5,44.61,21,22.07,756.3,680.6434,0,0
"Thursday, June 17, 2021",92820,13.48,44.46,22.02,22.94,750,675.045,0,0
"Thursday, June 17, 2021",92821,13.46,45,22.83,23.66,3109,2797.756,0,0
"Thursday, June 17, 2021",92822,13.45,45.85,23.59,24.54,2414,2172.873,0,0
"Thursday, June 17, 2021",92823,13.43,41.78,24.42,25.35,1311,1180.007,0,0
"Thursday, June 17, 2021",92824,13.42,42.85,24.99,25.72,829,746.2444,0.449,0
"Thursday, June 17, 2021",92825,13.41,40.45,25.51,26.35,802,721.9455,0,0
"Thursday, June 17, 2021",92826,13.39,41.17,26.08,26.86,814,732.1678,0,0
"Thursday, June 17, 2021",92827,13.38,38.42,26.75,27.83,815,733.5291,0,0
"Thursday, June 17, 2021",92828,13.36,40.11,27.55,28.45,794.9,715.3873,0,0
"Thursday, June 17, 2021",92829,13.35,39.15,28.03,28.85,758.9,682.9941,0,0
"Thursday, June 17, 2021",92830,13.34,40.27,28.43,29.24,736,662.359,0,0
"Thursday, June 17, 2021",92831,13.33,36.4,28.77,29.5,734.3,660.9117,0,0
"Thursday, June 17, 2021",92832,13.32,35.55,28.85,29.5,727.5,654.7454,0.032,0
"Thursday, June 17, 2021",92833,13.31,40.09,29.17,29.98,720.7,648.5933,0,0
"Thursday, June 17, 2021",92834,13.31,37.1,29.34,29.73,722.2,650.0016,0.033,0
"Thursday, June 17, 2021",92835,13.3,35.37,29.23,29.89,719.8,647.7787,0,0
"Thursday, June 17, 2021",92836,13.3,33.28,29.14,29.46,835,751.264,0,0
"Thursday, June 17, 2021",92837,13.3,35.24,28.68,28.92,2611,2350.334,0.031,0
"Thursday, June 17, 2021",92838,13.3,33.27,28.28,28.68,2535,2281.164,0.031,0
"Thursday, June 17, 2021",92839,13.29,34.23,28.35,28.75,2042,1838.225,0,0
"Thursday, June 17, 2021",92840,13.29,35,28.41,28.86,1412,1271.006,0.554,0
"Thursday, June 17, 2021",92841,13.29,38.22,28.41,28.81,952,857.1811,0.031,0
"Thursday, June 17, 2021",92842,13.29,34.17,28.58,29.01,860,773.8,0,0
"Thursday, June 17, 2021",92843,13.29,36.49,28.6,28.89,877,789.3823,0,0
"Thursday, June 17, 2021",92844,13.29,33.81,28.36,28.4,890,801.0164,0.031,0
"Thursday, June 17, 2021",92845,13.29,37.57,28.02,28.42,952,857.0054,0.111,0
"Thursday, June 17, 2021",92846,13.29,33.43,28.18,28.51,930,837.3878,0.555,0
"Thursday, June 17, 2021",92847,13.29,32.36,28.34,29.11,917,825.4286,0.034,0
"Thursday, June 17, 2021",92848,13.29,34.84,28.99,29.64,891,801.5761,0,0
"Thursday, June 17, 2021",92849,13.29,35.61,29.55,30.24,863,777.0338,0,0
"Thursday, June 17, 2021",92850,13.28,33.66,29.84,30.29,852,766.8073,0,0
"Thursday, June 17, 2021",92851,13.28,34.67,30.05,30.69,870,782.8198,0,0
"Thursday, June 17, 2021",92852,13.27,33.47,30.31,30.6,913,821.7224,0,0
"Thursday, June 17, 2021",92853,13.27,31.81,30.32,30.77,869,782.3632,0.031,0
"Thursday, June 17, 2021",92854,13.27,33.61,30.18,30.29,809,728.0994,0,0
"Thursday, June 17, 2021",92855,13.27,32.71,29.89,30.08,746.5,671.8625,0.062,0
"Thursday, June 17, 2021",92856,13.27,31.85,29.83,30.06,693.7,624.2883,0,0
"Thursday, June 17, 2021",92857,13.28,32.15,28.83,28.33,579.5,521.5851,0,0
"Thursday, June 17, 2021",92858,13.29,36.25,27.25,26.78,453,407.6991,0,0
"Thursday, June 17, 2021",92859,13.3,34.09,26.14,25.87,415,373.4743,0,0
"Thursday, June 17, 2021",92860,13.31,33.47,25.23,25.03,395,355.463,0.031,0
"Thursday, June 17, 2021",92861,13.32,35.73,24.58,24.39,367.1,330.3494,0,0
"Thursday, June 17, 2021",92862,13.32,33.83,24.17,23.93,353.7,318.3419,0,0
"Thursday, June 17, 2021",92863,13.33,32.86,23.92,24,315,283.4627,0,0
"Thursday, June 17, 2021",92864,13.33,30.65,24.58,24.9,344,309.5578,0,0
"Thursday, June 17, 2021",92865,13.33,35.67,24.42,23.73,270.2,243.1546,0,0
"Thursday, June 17, 2021",92866,13.3,37.51,23.2,22.78,192.6,173.3758,0,0
"Thursday, June 17, 2021",92867,13.12,36.73,22.16,21.88,123.8,111.4567,0,0
"Thursday, June 17, 2021",92868,13.05,37.78,21.42,21.21,76.79,69.11361,0,0
"Thursday, June 17, 2021",92869,13.01,40.47,20.66,20.36,42.05,37.84862,0,0
"Thursday, June 17, 2021",92870,12.97,44.3,19.82,19.5,28.25,25.4236,0,0
"Thursday, June 17, 2021",92871,12.96,46.14,19.03,18.76,26.38,23.74517,0,0
"Thursday, June 17, 2021",92872,12.94,50.99,18.3,18.11,25.75,23.17542,0,0
"Thursday, June 17, 2021",92873,12.94,53.66,17.67,17.47,25.64,23.07613,0,0
"Thursday, June 17, 2021",92874,12.93,56.98,17.12,16.9,25.01,22.5054,0,0
"Thursday, June 17, 2021",92875,12.92,62.19,16.6,16.44,24.86,22.37239,0,0
"Thursday, June 17, 2021",92876,12.91,62.61,16.16,15.92,24.82,22.33973,0,0
"Thursday, June 17, 2021",92877,12.9,64.86,15.72,15.51,24.3,21.87137,0,0
"Thursday, June 17, 2021",92878,12.89,61.81,15.31,15.14,25.31,22.77984,0,0
"Thursday, June 17, 2021",92879,12.88,62.13,14.99,14.84,25.87,23.28537,0,0
"Thursday, June 17, 2021",92880,12.87,66.05,14.72,14.58,24.94,22.44682,0,0
"Thursday, June 17, 2021",92881,12.87,70.13,14.46,14.38,24.53,22.07788,0,0
"Friday, June 18, 2021",92882,12.86,73.09,14.31,14.19,24.16,21.74294,0,0
"Friday, June 18, 2021",92883,12.86,74.22,14.12,13.94,23.71,21.33962,0,0
"Friday, June 18, 2021",92884,12.85,75.44,13.91,13.78,23.45,21.10514,0,0
"Friday, June 18, 2021",92885,12.85,75.98,13.67,13.51,23.04,20.73538,0,0
"Friday, June 18, 2021",92886,12.84,77.79,13.49,13.36,23.19,20.87071,0,0
"Friday, June 18, 2021",92887,12.83,78.04,13.29,13.18,23.64,21.27462,0,0
"Friday, June 18, 2021",92888,12.83,80.2,13.14,13.08,22.48,20.23271,0,0
"Friday, June 18, 2021",92889,12.82,78.65,13.06,12.98,22.14,19.93043,0,0
"Friday, June 18, 2021",92890,12.82,80.4,12.91,12.77,21.92,19.72884,0,0
"Friday, June 18, 2021",92891,12.81,82.1,12.73,12.63,21.88,19.69514,0,0
"Friday, June 18, 2021",92892,12.81,83,12.58,12.49,21.81,19.62839,0,0
"Friday, June 18, 2021",92893,12.8,84.2,12.44,12.36,21.62,19.46013,0,0
"Friday, June 18, 2021",92894,12.79,82.1,12.35,12.33,21.66,19.49343,0,0
"Friday, June 18, 2021",92895,12.79,84.9,12.28,12.18,21.7,19.52741,0,0
"Friday, June 18, 2021",92896,12.78,86.8,12.14,12.07,21.7,19.52814,0,0
"Friday, June 18, 2021",92897,12.77,86.9,12.04,11.97,21.29,19.15818,0,0
"Friday, June 18, 2021",92898,12.77,87.6,11.98,11.94,21.14,19.02372,0,0
"Friday, June 18, 2021",92899,12.76,88.6,11.92,11.88,21.03,18.9232,0,0
"Friday, June 18, 2021",92900,12.75,88.1,11.84,11.81,20.95,18.85573,0,0
"Friday, June 18, 2021",92901,12.74,86.5,11.79,11.74,21.18,19.05762,0,0
"Friday, June 18, 2021",92902,12.74,88.7,11.73,11.66,21.32,19.19188,0,0
